developerResponse,date,review,score,userName,IOS,Name
"{'reviewId': '3ff15ab7-0a62-4694-bb32-6ab4abe49284', 'userName': 'Shagufta Qamar', 'userImage': 'https://play-lh.googleusercontent.com/a/ACg8ocLiY9r9RiqtFvNMg0kApIaQTNwG1BmA6ccmOZCHXxMq4nBfzA=mo', 'content': 'excellent', 'score': 5, 'thumbsUpCount': 0, 'reviewCreatedVersion': '1.3.3', 'at': datetime.datetime(2024, 10, 31, 8, 9, 44), 'replyContent': None, 'repliedAt': None, 'appVersion': '1.3.3'}",2024-10-31 08:09:44,excellent,5,Shagufta Qamar,0,kids-math-games
"{'reviewId': '04164398-7c3c-4751-b416-a072a9b5b291', 'userName': 'Slobodan Djuric', 'userImage': 'https://play-lh.googleusercontent.com/a-/ALV-UjUsNgqOBB72p1BIsCI2k5mz3ZUT0SXMFyvYUYfcHfo5cs095B2U', 'content': 'Odlično za decu', 'score': 3, 'thumbsUpCount': 0, 'reviewCreatedVersion': '1.3.3', 'at': datetime.datetime(2024, 10, 13, 22, 44, 11), 'replyContent': None, 'repliedAt': None, 'appVersion': '1.3.3'}",2024-10-13 22:44:11,Odlično za decu,3,Slobodan Djuric,0,kids-math-games
"{'reviewId': 'e2dec113-69d6-4a32-81d0-af56696e4d31', 'userName': 'Cristina Ion', 'userImage': 'https://play-lh.googleusercontent.com/a/ACg8ocJRf4t51cwCpB2fJm02KjabpH9r6VSxhBdO1VvpFnizUKthmw=mo', 'content': 'Uuuy', 'score': 4, 'thumbsUpCount': 0, 'reviewCreatedVersion': '1.3.3', 'at': datetime.datetime(2024, 10, 6, 2, 31, 22), 'replyContent': None, 'repliedAt': None, 'appVersion': '1.3.3'}",2024-10-06 02:31:22,Uuuy,4,Cristina Ion,0,kids-math-games
"{'reviewId': '91b236bc-b3c2-461d-88ca-669b1d835c98', 'userName': 'Dive puja', 'userImage': 'https://play-lh.googleusercontent.com/a/ACg8ocLBWTfHTGGU2hktFAcMZY-wLPvHl0FcJe7w1DfgMK6tBzOldg=mo', 'content': 'ক্বেএরত্ত্যুইওযক্স,চঁবনল্ম', 'score': 5, 'thumbsUpCount': 0, 'reviewCreatedVersion': '1.3.3', 'at': datetime.datetime(2024, 8, 20, 7, 49, 43), 'replyContent': None, 'repliedAt': None, 'appVersion': '1.3.3'}",2024-08-20 07:49:43,"ক্বেএরত্ত্যুইওযক্স,চঁবনল্ম",5,Dive puja,0,kids-math-games
"{'reviewId': '13c81956-121d-4bcd-8e85-582e1b26b62e', 'userName': 'Paman Petani', 'userImage': 'https://play-lh.googleusercontent.com/a/ACg8ocIdc3sHkb_G24HJBH5l_rDu25IYxeBzFULI1CwYExOPmaymNw=mo', 'content': 'Ok', 'score': 5, 'thumbsUpCount': 0, 'reviewCreatedVersion': '1.3.3', 'at': datetime.datetime(2024, 8, 27, 22, 34), 'replyContent': None, 'repliedAt': None, 'appVersion': '1.3.3'}",2024-08-27 22:34:00,Ok,5,Paman Petani,0,kids-math-games
"{'reviewId': '7db6f8ff-686b-42f8-b938-69820919e673', 'userName': 'siti tihah', 'userImage': 'https://play-lh.googleusercontent.com/a/ACg8ocIViXRKZhOoidKFqdKKmn3ah5F5tqa1YEfK_qXYV0g9_wmUpg=mo', 'content': 'rifhupy', 'score': 5, 'thumbsUpCount': 0, 'reviewCreatedVersion': '1.3.3', 'at': datetime.datetime(2024, 9, 12, 3, 28, 50), 'replyContent': None, 'repliedAt': None, 'appVersion': '1.3.3'}",2024-09-12 03:28:50,rifhupy,5,siti tihah,0,kids-math-games
"{'reviewId': 'de9ac5bc-c883-4f05-a8f6-6f9c259bb382', 'userName': 'Paul Jaired', 'userImage': 'https://play-lh.googleusercontent.com/a-/ALV-UjVOLJcz0fsOUoq20wxDeHdYq1OzQBpUoO7vCg02QtqEQDmmHT66', 'content': 'damulahg', 'score': 5, 'thumbsUpCount': 0, 'reviewCreatedVersion': '1.3.3', 'at': datetime.datetime(2024, 8, 6, 18, 13, 13), 'replyContent': None, 'repliedAt': None, 'appVersion': '1.3.3'}",2024-08-06 18:13:13,damulahg,5,Paul Jaired,0,kids-math-games
"{'reviewId': '4bf1ee03-4efa-4062-a6df-6d2b4a428f8d', 'userName': 'Inoka thilakarathna', 'userImage': 'https://play-lh.googleusercontent.com/a/ACg8ocKVNGBTo6MbQFzJodAV_Ud0S0_fBawI1msJagMPH1o-7_8csg=mo', 'content': 'deer', 'score': 5, 'thumbsUpCount': 0, 'reviewCreatedVersion': '1.3.3', 'at': datetime.datetime(2024, 10, 14, 7, 58, 17), 'replyContent': None, 'repliedAt': None, 'appVersion': '1.3.3'}",2024-10-14 07:58:17,deer,5,Inoka thilakarathna,0,kids-math-games
"{'reviewId': 'aa67a78d-044e-4ee6-bc97-a01942d2a635', 'userName': 'DEVID OBADIA', 'userImage': 'https://play-lh.googleusercontent.com/a-/ALV-UjU68vgpE24cge8wPzl0gbs7Q_qKHYv6w3wlxUrWjs_hutyjAfjB', 'content': 'well app', 'score': 5, 'thumbsUpCount': 0, 'reviewCreatedVersion': '1.3.3', 'at': datetime.datetime(2024, 8, 19, 23, 35, 2), 'replyContent': None, 'repliedAt': None, 'appVersion': '1.3.3'}",2024-08-19 23:35:02,well app,5,DEVID OBADIA,0,kids-math-games
"{'reviewId': 'f1d7a373-4fda-457a-8cd5-f8cdbdec71d7', 'userName': 'carolyne okunjo', 'userImage': 'https://play-lh.googleusercontent.com/a-/ALV-UjUvEbQhgGT4evPeHlwdaoBeJAXZqKNRNz0yzmk37WLz_hVAsa8', 'content': 'its good', 'score': 5, 'thumbsUpCount': 0, 'reviewCreatedVersion': '1.3.2', 'at': datetime.datetime(2024, 7, 24, 6, 54, 31), 'replyContent': None, 'repliedAt': None, 'appVersion': '1.3.2'}",2024-07-24 06:54:31,its good,5,carolyne okunjo,0,kids-math-games
"{'reviewId': 'edfddf8a-351f-42e5-9462-43d1c887f0b3', 'userName': 'senait gebrenegus', 'userImage': 'https://play-lh.googleusercontent.com/a-/ALV-UjV4NPvB3ONfAIc_-A6MmE-rCFBRDRXXChiv3Z47b052pUvjxR4', 'content': 'good', 'score': 3, 'thumbsUpCount': 0, 'reviewCreatedVersion': '1.3.1', 'at': datetime.datetime(2024, 7, 6, 10, 8, 36), 'replyContent': None, 'repliedAt': None, 'appVersion': '1.3.1'}",2024-07-06 10:08:36,good,3,senait gebrenegus,0,kids-math-games
"{'reviewId': '35069afa-a1ba-4c8e-98e9-2b6288e0aa0b', 'userName': 'Keshari Punji', 'userImage': 'https://play-lh.googleusercontent.com/a-/ALV-UjWt9U53A8tYcGi_2-iWExwedGOblJOz1TuzN-XzgiF7ecu_kG2Q', 'content': 'Nice', 'score': 5, 'thumbsUpCount': 0, 'reviewCreatedVersion': '1.3.1', 'at': datetime.datetime(2024, 7, 10, 17, 30), 'replyContent': None, 'repliedAt': None, 'appVersion': '1.3.1'}",2024-07-10 17:30:00,Nice,5,Keshari Punji,0,kids-math-games
"{'reviewId': '9ca39b01-7827-4341-b417-a0b38067b059', 'userName': 'Sharifa Nyo', 'userImage': 'https://play-lh.googleusercontent.com/a-/ALV-UjXGSGpwxuQphRFx1Q8TcauejuRzen0gezpG0tnbR-AaE1TvP7JH', 'content': 'Perfect', 'score': 5, 'thumbsUpCount': 0, 'reviewCreatedVersion': '1.3.1', 'at': datetime.datetime(2024, 6, 22, 0, 2, 5), 'replyContent': None, 'repliedAt': None, 'appVersion': '1.3.1'}",2024-06-22 00:02:05,Perfect,5,Sharifa Nyo,0,kids-math-games
"{'reviewId': '45b9e337-7651-4926-b8ce-61e324c7ea3e', 'userName': 'Lotfi HOCINI', 'userImage': 'https://play-lh.googleusercontent.com/a-/ALV-UjUkbV0O6Y-jjxyq0PM8-C1u3BLKAigUZGf9v-Vde-JeKiuDx6g', 'content': 'Awesome app, thanks', 'score': 5, 'thumbsUpCount': 1, 'reviewCreatedVersion': '1.3.0', 'at': datetime.datetime(2024, 5, 25, 7, 50, 6), 'replyContent': None, 'repliedAt': None, 'appVersion': '1.3.0'}",2024-05-25 07:50:06,"Awesome app, thanks",5,Lotfi HOCINI,0,kids-math-games
"{'reviewId': '11ea8e94-2317-451c-bf44-00af07ba3370', 'userName': 'Divya Prabu', 'userImage': 'https://play-lh.googleusercontent.com/a-/ALV-UjUl4fh1LESsLfNXxB7kfAlrEY6L0ySOgA5A3pgCo04Mz1Ycld4', 'content': 'good', 'score': 5, 'thumbsUpCount': 0, 'reviewCreatedVersion': '1.3.0', 'at': datetime.datetime(2024, 6, 3, 3, 14, 52), 'replyContent': None, 'repliedAt': None, 'appVersion': '1.3.0'}",2024-06-03 03:14:52,good,5,Divya Prabu,0,kids-math-games
"{'reviewId': '67da340f-377f-4a25-b5b6-1d1f3b64ef8f', 'userName': 'charesetta harron', 'userImage': 'https://play-lh.googleusercontent.com/a-/ALV-UjWmw3ftsuyQUM4uLC7GOtTd723oo2JvW9nxLN1aecdArnC01uKd', 'content': 'very', 'score': 5, 'thumbsUpCount': 0, 'reviewCreatedVersion': '1.3.0', 'at': datetime.datetime(2024, 6, 24, 3, 7, 28), 'replyContent': None, 'repliedAt': None, 'appVersion': '1.3.0'}",2024-06-24 03:07:28,very,5,charesetta harron,0,kids-math-games
"{'reviewId': '051a3777-a7ce-4a5a-8036-c50acf4038d5', 'userName': 'navaneeth krishna', 'userImage': 'https://play-lh.googleusercontent.com/a-/ALV-UjUXX2W9xo5tfjoFzDze2On369Y8x4s8cyQTim8_Xy_PxGJIPaw', 'content': 'Nun', 'score': 5, 'thumbsUpCount': 0, 'reviewCreatedVersion': '1.3.0', 'at': datetime.datetime(2024, 5, 25, 22, 15, 53), 'replyContent': None, 'repliedAt': None, 'appVersion': '1.3.0'}",2024-05-25 22:15:53,Nun,5,navaneeth krishna,0,kids-math-games
"{'reviewId': 'bd6d9f16-67be-461a-8a83-30945aefe4b0', 'userName': 'Hussein Oga', 'userImage': 'https://play-lh.googleusercontent.com/a/ACg8ocKlN0TXjnJII3LGuxbpkQl_6uoRCD8tz4ChWJ3v3JSXiNBhpQ=mo', 'content': 'thanks again', 'score': 5, 'thumbsUpCount': 0, 'reviewCreatedVersion': '1.2.9', 'at': datetime.datetime(2024, 5, 9, 0, 18, 47), 'replyContent': None, 'repliedAt': None, 'appVersion': '1.2.9'}",2024-05-09 00:18:47,thanks again,5,Hussein Oga,0,kids-math-games
"{'reviewId': '0b11b86b-94b1-4552-a174-b5954daad12b', 'userName': 'Tony Lags', 'userImage': 'https://play-lh.googleusercontent.com/a-/ALV-UjWNi9pRmszDo1AGpY2X4AVcf5wQXJQhUTsDu9Y_L-niZMJ55UuIQA', 'content': 'Kids Math Games Jul 27 2014', 'score': 5, 'thumbsUpCount': 0, 'reviewCreatedVersion': '1.2.9', 'at': datetime.datetime(2024, 6, 13, 5, 8, 58), 'replyContent': None, 'repliedAt': None, 'appVersion': '1.2.9'}",2024-06-13 05:08:58,Kids Math Games Jul 27 2014,5,Tony Lags,0,kids-math-games
"{'reviewId': '9078785b-39d6-4253-85c6-a4c47e414887', 'userName': 'Livanne Mbome', 'userImage': 'https://play-lh.googleusercontent.com/a/ACg8ocLq1Hyx7okPkguitMZAPiUec-4DsaoEW-mEl3rwouRoR_9JWA=mo', 'content': 'Ce jeux est très édifiant pour nos enfants je vous le conseille', 'score': 5, 'thumbsUpCount': 1, 'reviewCreatedVersion': '1.2.7', 'at': datetime.datetime(2024, 4, 20, 13, 43, 56), 'replyContent': None, 'repliedAt': None, 'appVersion': '1.2.7'}",2024-04-20 13:43:56,Ce jeux est très édifiant pour nos enfants je vous le conseille,5,Livanne Mbome,0,kids-math-games
"{'reviewId': '24951ab0-38d1-43e7-b764-b29d6551328b', 'userName': 'Iberi Igba', 'userImage': 'https://play-lh.googleusercontent.com/a/ACg8ocIpgKm6wbQcHYyuqDXonLFtG61XZRHUbxi6r7e6fc0jVeDwTQ=mo', 'content': 'so resourceful', 'score': 5, 'thumbsUpCount': 0, 'reviewCreatedVersion': '1.2.7', 'at': datetime.datetime(2024, 4, 9, 5, 13, 27), 'replyContent': None, 'repliedAt': None, 'appVersion': '1.2.7'}",2024-04-09 05:13:27,so resourceful,5,Iberi Igba,0,kids-math-games
"{'reviewId': '2781357e-af50-49ca-a6e3-eaeab8c543b2', 'userName': 'Iydo Vercy (Veron Pan)', 'userImage': 'https://play-lh.googleusercontent.com/a-/ALV-UjXfKZ2fn870zGHDGCQDgzjkg1g-uWtO-Y1QxLmNtf308pmQd8k0nQ', 'content': 'good', 'score': 5, 'thumbsUpCount': 1, 'reviewCreatedVersion': '1.2.7', 'at': datetime.datetime(2024, 4, 21, 12, 57, 59), 'replyContent': None, 'repliedAt': None, 'appVersion': '1.2.7'}",2024-04-21 12:57:59,good,5,Iydo Vercy (Veron Pan),0,kids-math-games
"{'reviewId': 'abc41434-aee0-4804-90f4-925fbe3eea8e', 'userName': 'Elizabeth Adebambo', 'userImage': 'https://play-lh.googleusercontent.com/a-/ALV-UjXkpEtJK43eMtZHqMzmohv2110n4ukz1w6mMg37jFEveR_LEts', 'content': 'Excellent', 'score': 5, 'thumbsUpCount': 0, 'reviewCreatedVersion': '1.2.7', 'at': datetime.datetime(2024, 6, 3, 11, 9, 49), 'replyContent': None, 'repliedAt': None, 'appVersion': '1.2.7'}",2024-06-03 11:09:49,Excellent,5,Elizabeth Adebambo,0,kids-math-games
"{'reviewId': '6890c2dc-2e92-4f8a-83ba-8f6cd98ae3b5', 'userName': 'Aiza Ashraf', 'userImage': 'https://play-lh.googleusercontent.com/a/ACg8ocI_WHd3PXN57Pi88t6BZEt2BcDP6Fw0EuyZ6RWJLPmPwPbb-g=mo', 'content': 'Kids', 'score': 5, 'thumbsUpCount': 0, 'reviewCreatedVersion': '1.2.7', 'at': datetime.datetime(2024, 4, 19, 19, 14, 48), 'replyContent': None, 'repliedAt': None, 'appVersion': '1.2.7'}",2024-04-19 19:14:48,Kids,5,Aiza Ashraf,0,kids-math-games
"{'reviewId': 'afbb9b9b-25aa-42bb-9343-81cc7e694898', 'userName': 'iLoveBasketball brunei', 'userImage': 'https://play-lh.googleusercontent.com/a-/ALV-UjWBo0SYjRpm6HUH7-V2Vb6sTOmyMjW6_JkNFTVKhCRrbfQDG9Y', 'content': 'good 1', 'score': 5, 'thumbsUpCount': 0, 'reviewCreatedVersion': '1.2.6', 'at': datetime.datetime(2024, 3, 24, 5, 53, 53), 'replyContent': None, 'repliedAt': None, 'appVersion': '1.2.6'}",2024-03-24 05:53:53,good 1,5,iLoveBasketball brunei,0,kids-math-games
"{'reviewId': '8c13ea47-d15b-4b80-963a-e90fbc0ea99c', 'userName': 'VIVEK K MISHRA', 'userImage': 'https://play-lh.googleusercontent.com/a-/ALV-UjU6sihGpCGrvxPr07kuG1C_Razk4QA8vrvZy7N2lRroYsx5-Q4', 'content': 'Great app', 'score': 5, 'thumbsUpCount': 0, 'reviewCreatedVersion': '1.2.6', 'at': datetime.datetime(2024, 3, 19, 2, 19, 56), 'replyContent': None, 'repliedAt': None, 'appVersion': '1.2.6'}",2024-03-19 02:19:56,Great app,5,VIVEK K MISHRA,0,kids-math-games
"{'reviewId': 'dcc7d55c-04f3-4cec-897c-8ddc311544bf', 'userName': 'priya dharsini', 'userImage': 'https://play-lh.googleusercontent.com/a/ACg8ocJHz7gPTJQVfwPnd_D7HyuKmPvyrwN1lUd536eQbQaFyaeeYQ=mo', 'content': 'Nice', 'score': 5, 'thumbsUpCount': 0, 'reviewCreatedVersion': '1.2.6', 'at': datetime.datetime(2024, 3, 9, 6, 0, 3), 'replyContent': None, 'repliedAt': None, 'appVersion': '1.2.6'}",2024-03-09 06:00:03,Nice,5,priya dharsini,0,kids-math-games
"{'reviewId': 'dba6a399-e6eb-45a8-8855-9c572a3a9a07', 'userName': 'Nisha Khaire', 'userImage': 'https://play-lh.googleusercontent.com/a/ACg8ocKGVwFSxXrWw4tff0On9zr1J_ksaQkkaUGkUTGqg3WlRL-tgQ=mo', 'content': 'very good', 'score': 5, 'thumbsUpCount': 0, 'reviewCreatedVersion': '1.2.5', 'at': datetime.datetime(2024, 2, 18, 18, 57, 2), 'replyContent': None, 'repliedAt': None, 'appVersion': '1.2.5'}",2024-02-18 18:57:02,very good,5,Nisha Khaire,0,kids-math-games
"{'reviewId': 'ce5a693d-aa13-4e5f-8a9c-be4eef2d1a31', 'userName': 'Athaliauzia A.', 'userImage': 'https://play-lh.googleusercontent.com/a/ACg8ocKpW74_FzCzhwQ0Lnsl48OsP7eqdqKQ7xsgDp38VP5MLWZh69U=mo', 'content': 'Good', 'score': 5, 'thumbsUpCount': 0, 'reviewCreatedVersion': '1.2.5', 'at': datetime.datetime(2024, 2, 27, 16, 10, 38), 'replyContent': None, 'repliedAt': None, 'appVersion': '1.2.5'}",2024-02-27 16:10:38,Good,5,Athaliauzia A.,0,kids-math-games
"{'reviewId': '86cdeb24-07a7-42a7-a8b1-688ab24c37e2', 'userName': 'Thabile Zwane', 'userImage': 'https://play-lh.googleusercontent.com/a/ACg8ocI9EDVCSU7-074nyf4oBxxKYWzP2HeIzsR-a2cd8NR6i5Xyg9M=mo', 'content': '1ulll', 'score': 5, 'thumbsUpCount': 0, 'reviewCreatedVersion': '1.2.5', 'at': datetime.datetime(2024, 2, 3, 2, 44, 27), 'replyContent': None, 'repliedAt': None, 'appVersion': '1.2.5'}",2024-02-03 02:44:27,1ulll,5,Thabile Zwane,0,kids-math-games
"{'reviewId': '7a61179f-4ff2-48d9-9db7-2591ab973635', 'userName': 'Harioum Singh', 'userImage': 'https://play-lh.googleusercontent.com/a-/ALV-UjVJVV2Df45S5UfbPRP3d2Ajs6B-XkLlapbV-YjvxDJV2d9eaN4O', 'content': 'Good application', 'score': 4, 'thumbsUpCount': 0, 'reviewCreatedVersion': '1.2.2', 'at': datetime.datetime(2023, 12, 31, 3, 15, 8), 'replyContent': 'We are glad you liked the app. We request you to give us a 5-star rating as it is the best encouragement for our team.', 'repliedAt': datetime.datetime(2024, 1, 2, 1, 50, 20), 'appVersion': '1.2.2'}",2023-12-31 03:15:08,Good application,4,Harioum Singh,0,kids-math-games
"{'reviewId': '62f0e7d1-8a90-4815-a250-4ff26032a7ee', 'userName': 'Techno “Techno Teacher” satish mungekar', 'userImage': 'https://play-lh.googleusercontent.com/a-/ALV-UjXGrf8UHHAVQPzXCgOgwdgrp3Kq_HgAd6ebK0APe5CSK69Zp_6yFA', 'content': 'Nice app', 'score': 5, 'thumbsUpCount': 0, 'reviewCreatedVersion': '1.2.2', 'at': datetime.datetime(2023, 12, 10, 3, 32, 47), 'replyContent': 'Thank you for the support! 🙏👍', 'repliedAt': datetime.datetime(2023, 12, 12, 2, 38, 20), 'appVersion': '1.2.2'}",2023-12-10 03:32:47,Nice app,5,Techno “Techno Teacher” satish mungekar,0,kids-math-games
"{'reviewId': '22a5630d-20f6-453b-a3f6-cbefde4817c1', 'userName': 'David Lynks', 'userImage': 'https://play-lh.googleusercontent.com/a-/ALV-UjXaMxuguw5Brsk_QXcoy13Fp_xrefsLpjeDugybtDLsrDY35dp2VA', 'content': 'extremely great', 'score': 5, 'thumbsUpCount': 0, 'reviewCreatedVersion': '1.2.2', 'at': datetime.datetime(2023, 11, 24, 7, 56, 12), 'replyContent': 'Thank you very much for your 5-star review!!!', 'repliedAt': datetime.datetime(2023, 11, 25, 5, 37, 25), 'appVersion': '1.2.2'}",2023-11-24 07:56:12,extremely great,5,David Lynks,0,kids-math-games
"{'reviewId': '8f78534c-6896-4f2d-b67e-c09653467c6a', 'userName': 'M Pandi mahadhevan', 'userImage': 'https://play-lh.googleusercontent.com/a-/ALV-UjUaWOwXyiuDSb8X9vXTwvggScSniTlC18hUhB98-SnVjq4uGB9_', 'content': 'excellent app', 'score': 5, 'thumbsUpCount': 0, 'reviewCreatedVersion': '1.2.2', 'at': datetime.datetime(2023, 11, 25, 9, 22, 46), 'replyContent': 'Thank you for your review. Keep using our app :) 👍🙏', 'repliedAt': datetime.datetime(2023, 12, 8, 1, 6, 21), 'appVersion': '1.2.2'}",2023-11-25 09:22:46,excellent app,5,M Pandi mahadhevan,0,kids-math-games
"{'reviewId': '950be319-38f6-4d91-9452-9bcef379f8c6', 'userName': 'abbypounds Hairs and style', 'userImage': 'https://play-lh.googleusercontent.com/a-/ALV-UjWB2CM_wH8XsnUF8BLCBN81VRVpN7fwZl2wjVFWwtT5A2gKkN0', 'content': 'very good', 'score': 5, 'thumbsUpCount': 0, 'reviewCreatedVersion': '1.2.2', 'at': datetime.datetime(2024, 3, 4, 16, 11, 19), 'replyContent': None, 'repliedAt': None, 'appVersion': '1.2.2'}",2024-03-04 16:11:19,very good,5,abbypounds Hairs and style,0,kids-math-games
"{'reviewId': 'a9e5b68f-23a1-435b-a349-8ce133e1b9ce', 'userName': 'Kutty Kutty', 'userImage': 'https://play-lh.googleusercontent.com/a-/ALV-UjUpGWaA42P_W2sLVvi74cW9h-jMbBA2ohWTq3oq-VbW9RcgiuU', 'content': 'Nice', 'score': 5, 'thumbsUpCount': 0, 'reviewCreatedVersion': '1.2.2', 'at': datetime.datetime(2023, 11, 14, 2, 18, 32), 'replyContent': 'Thank you for your support.', 'repliedAt': datetime.datetime(2023, 11, 25, 5, 31, 23), 'appVersion': '1.2.2'}",2023-11-14 02:18:32,Nice,5,Kutty Kutty,0,kids-math-games
"{'reviewId': '18d3abbe-9783-49f5-94af-13f797f89a95', 'userName': 'sahani cabuntalan', 'userImage': 'https://play-lh.googleusercontent.com/a-/ALV-UjXXgB8_b5L6BpiazoHu2L4Kpkk6JUusiJdoZ67p-xFj5IUdCZw', 'content': 'Good', 'score': 5, 'thumbsUpCount': 0, 'reviewCreatedVersion': '1.2.2', 'at': datetime.datetime(2023, 12, 3, 22, 1, 7), 'replyContent': 'Thank you very much for your 5-star review!!!', 'repliedAt': datetime.datetime(2023, 12, 8, 1, 8, 5), 'appVersion': '1.2.2'}",2023-12-03 22:01:07,Good,5,sahani cabuntalan,0,kids-math-games
"{'reviewId': 'fe8745c4-d400-40bf-98d5-f83a6d79c9dd', 'userName': 'Dhiraj Kumar', 'userImage': 'https://play-lh.googleusercontent.com/a-/ALV-UjWIRiF_v1Ivg38sD9ocHCMisXIH7jjqobYeAC_AfoAIfqfag3xT', 'content': 'good', 'score': 5, 'thumbsUpCount': 0, 'reviewCreatedVersion': '1.2.2', 'at': datetime.datetime(2023, 12, 3, 23, 0, 13), 'replyContent': 'Thank you very much for your 5-star review!!!', 'repliedAt': datetime.datetime(2023, 12, 8, 1, 8, 14), 'appVersion': '1.2.2'}",2023-12-03 23:00:13,good,5,Dhiraj Kumar,0,kids-math-games
"{'reviewId': '724b1533-4ce1-4ec2-b179-12b36314ecfc', 'userName': 'manoj kale', 'userImage': 'https://play-lh.googleusercontent.com/a/ACg8ocJfhiIdHLLwD00Ef05haf8WsHLO74-9p__b8QhoKRZBY4UVpQ=mo', 'content': 'nice', 'score': 5, 'thumbsUpCount': 0, 'reviewCreatedVersion': '1.2.2', 'at': datetime.datetime(2023, 12, 28, 18, 11, 2), 'replyContent': 'Thank you for your support', 'repliedAt': datetime.datetime(2024, 1, 2, 1, 22, 18), 'appVersion': '1.2.2'}",2023-12-28 18:11:02,nice,5,manoj kale,0,kids-math-games
"{'reviewId': '266fbf74-2d4c-477f-8c78-fb7cb78633d5', 'userName': 'gabbar singh', 'userImage': 'https://play-lh.googleusercontent.com/a/ACg8ocI9cFwJxJYwcHPjh1n5P8YNNTMQ-2Rq6yuTo7uMcgT7m0FRYQ=mo', 'content': 'g ood', 'score': 5, 'thumbsUpCount': 0, 'reviewCreatedVersion': '1.2.2', 'at': datetime.datetime(2024, 1, 9, 8, 37, 57), 'replyContent': 'Thank you. We are happy to know you like it. Please do check out our other games.', 'repliedAt': datetime.datetime(2024, 2, 23, 4, 53, 23), 'appVersion': '1.2.2'}",2024-01-09 08:37:57,g ood,5,gabbar singh,0,kids-math-games
"{'reviewId': '2f9415c5-0c13-4f62-9b46-019ba4368cd8', 'userName': 'Iman Rahman', 'userImage': 'https://play-lh.googleusercontent.com/a/ACg8ocJs8a5s1gUFHVG5l104Z9XPQTbcmL-cV2r2s8b7XH8-IG_2WA=mo', 'content': '67 🌍🌍🌍', 'score': 5, 'thumbsUpCount': 0, 'reviewCreatedVersion': '1.2.2', 'at': datetime.datetime(2023, 12, 13, 5, 59, 5), 'replyContent': None, 'repliedAt': None, 'appVersion': '1.2.2'}",2023-12-13 05:59:05,67 🌍🌍🌍,5,Iman Rahman,0,kids-math-games
"{'reviewId': '035dfbf1-fb2a-422a-ae01-33d6933e7f09', 'userName': 'Hicham El Alaoui', 'userImage': 'https://play-lh.googleusercontent.com/a-/ALV-UjV0qd9bcbPamqbsnKxNd6Jjqs36OB5nWhn91Rght9h8Wg9CnOs', 'content': 'لعبة مفيدة ومسلية 👍🏻 خصوصا أنها تدعم العربية 🤍', 'score': 5, 'thumbsUpCount': 1, 'reviewCreatedVersion': '1.2.1', 'at': datetime.datetime(2023, 10, 28, 8, 23, 52), 'replyContent': 'شكرًا على التنزيل!', 'repliedAt': datetime.datetime(2023, 11, 10, 0, 6, 56), 'appVersion': '1.2.1'}",2023-10-28 08:23:52,لعبة مفيدة ومسلية 👍🏻 خصوصا أنها تدعم العربية 🤍,5,Hicham El Alaoui,0,kids-math-games
"{'reviewId': '77f4f2ef-2474-4b3c-b6fa-f5f747e8e59a', 'userName': 'Kwabena OPOKU', 'userImage': 'https://play-lh.googleusercontent.com/a-/ALV-UjU06SO45bozf20QXkjovSAmKvaQdr4J9HNoVrx0SiGRcRO8Vy0x', 'content': 'Good', 'score': 4, 'thumbsUpCount': 0, 'reviewCreatedVersion': '1.2.1', 'at': datetime.datetime(2023, 10, 29, 3, 56, 43), 'replyContent': 'Thanks for your review. Glad to see that you liked the app. We would love to get a 5 star rating from you. Do share with your friends and keep playing!', 'repliedAt': datetime.datetime(2023, 11, 10, 0, 7, 10), 'appVersion': '1.2.1'}",2023-10-29 03:56:43,Good,4,Kwabena OPOKU,0,kids-math-games
"{'reviewId': '106b42ed-b642-42bd-97ea-a0d035160dc8', 'userName': 'Victor uche', 'userImage': 'https://play-lh.googleusercontent.com/a/ACg8ocJAUibM8mRdX0A_-I8_bSbSDSXNaIqPELRsTx5luPxqcW6OfQ=mo', 'content': 'I love it', 'score': 5, 'thumbsUpCount': 0, 'reviewCreatedVersion': '1.2.1', 'at': datetime.datetime(2024, 3, 21, 5, 21, 36), 'replyContent': None, 'repliedAt': None, 'appVersion': '1.2.1'}",2024-03-21 05:21:36,I love it,5,Victor uche,0,kids-math-games
