date,developerResponse,review,rating,isEdited,title,userName
2022-07-10 16:13:45,,My daughter loves this! It’s engaging and the system which they earn different things is very clever. So grateful for this app and the opportunity for kids to enjoy learning and have fun too!,5,False,So great!,Sparklemepink22
2022-09-10 11:09:56,"{'id': 31953581, 'body': 'Yes, thanks for asking. You can add a new user profile with a separate grade level. To do so, tap the New button on the opening page of the app (or select the user avatar in the top right corner of the Home screen). Follow instructions to access the “Grown-Ups Only” section. Add the child’s first name and age. Choose an animal avatar. Click next to activate the new user. Please let us know if you have any questions. We can be reached at khankids@khanacademy.org. ', 'modified': '2022-09-11T23:06:05Z'}",I have two students in different grades. My problem is I can not make two separate grade levels. Could you please fix this problem or explain how to do it please?,4,False,More that one,stapleton family
2022-06-16 17:00:01,,This program has taught my 3 year old daughter so much in the last year. We pair this with physical toddler workbooks and she translates from one to the other very well.,5,False,Absolutely amazing,SirDemp
2021-04-24 22:40:43,,I love this app! I love that it has the option to turn off the library or the videos/create option. A preference ABC Mouse doesn’t have. I prefer this over them.,5,False,Love it!,bribri92
2021-12-21 18:21:44,"{'id': 27004163, 'body': 'Sorry for the frustration. Here are the steps for setting up the app on an additional device: https://khankids.zendesk.com/hc/en-us/articles/360007054191-How-do-I-set-up-and-manage-a-password-. ', 'modified': '2021-12-23T00:53:59Z'}","Put some instructions on the page.  Put account settings on the app.  Why on earth I have to look up this information when transferring to another phone?  Oh, because the million different models of instructing/maintaining/transferring this info in an app out there in the App World some how is lacking some feature that the Khan universe can’t live without.",1,False,Email? Password? Who knows?,Frstr8td
2020-11-07 04:30:40,,"My 18-month old loves this app. She also really enjoys Super Simple, so I was really happy to see their video content on this app too. Looking forward to years of learning. Thank you!",5,False,Great content,2ourdes
2020-10-17 01:01:25,,"Very cute, my child is 6, I don’t think it will cover a whole curriculum for the year of homeschooling but it’s a great supplement especially when I need to distract her for a bit while I’m helping her big brother. Unbelievable it’s free!",5,False,So cute!,mirandaissuper
2020-08-28 00:46:30,,My grandson is four years old. He is not attending preschool yet because of COVID. He loves interacting with your app and I believe he is learning something new each time he opens it. Thank you for making this available!,5,False,My grandson loves it!,Bigrock09
2020-07-14 19:34:28,,"My daughter 3, loves to engage herself with the app on her I pad. It has a diverse selection of fun things that kids love to do. Learning the play way method has been remarkably planned and is age appropriate .
Thanks to the Khan Academy Team for providing us with such an amazing learning platform.",5,False,Khan Academy Kids Rocks !!,AarzardGXGamer
2020-06-02 18:44:57,,"I highly recommend this app!  My 5 year old son adores using Khan Academy, and he is learning so many great skills.  The different modules and activities are so clever - looking at math or reading in different ways to teach the basic concepts.  Love it!",5,False,Excellent!,Carrie M.S.
2024-06-09 00:27:57,,I get hard having kids five star review because it’s helping me learn and other children to like me so that’s why Connor had Academy kids that the five star,5,False,Good stuff,This way rules
2023-04-24 17:24:54,,"When I can get my kid to play it, it’s fantastic. She’s usually stuck on pbs kids, but if I start this and give her the phone she’s stuck like glue and learning tons. 5 stars.",5,False,Exceptional,MagicalM'cgurffin
2022-11-29 23:05:36,"{'id': 33396812, 'body': ""Sorry for the initial trouble. We're glad you're up and running. If the problem comes up again, our support team can help at khankids@khanacademy.org. "", 'modified': '2022-11-28T06:45:17Z'}",Great app but at first it was glitching with the verify email and we tried doing it and it worked after a various amount of times.,5,True,App,jamie stat
2022-08-29 02:34:35,,She really enjoys the characters.🏀⚽️🎾🏉🏐🥏🎱🥎⚾️🏈 this is the best app I ever found she learns every day because of this app thrive of this app to all those people out there if you need learning for your kid Kahn Academy kids is the place to go💙,5,False,Kid loves it,cat lady 2442🍘🍡🍢🥮🍦
2022-07-03 16:46:13,,My four year old absolutely loves this app he plays with it every day and he does all of the different activities I highly recommend!,5,False,Love it,Tiffany Haney
2022-07-16 21:02:25,"{'id': 31001161, 'body': ""Thank you for your feedback. We've noted your request for our development team. "", 'modified': '2022-07-20T17:36:29Z'}",Should I teach a class of 30 children in a got a disabled child named Amy Amy is enable to use the app and her voiceover will not read voiceover Will not read anything please make this app accessible using a screen reader voice over would be preferred thank you for reading Best regards Miss Curly,3,False,Inaccessible for the blind,qqqqqwerttyyuuuuuuuuuuuu
2022-07-11 13:41:43,"{'id': 30913882, 'body': ""We're so sorry the sign up process was causing issues. If you'd like to revisit at any point, our support team can provide assistance: khankids@khanacademy.org. "", 'modified': '2022-07-15T15:40:34Z'}","After creating an account – entering my email address and creating a password – I was never able to sign in to this app. After a dozen attempts, including efforts to reset my password at least six times, I continue to get the message that “something is wrong“. Extremely frustrating. I’ve deleted the app.",1,False,I’ve never been able to sign in,carchurchbook
2021-12-02 20:17:24,,This app is very educational. It has helped my three year old read and identify complicated items. I’ll recommend this app 100% to parents.,5,False,Educational,shiefleur
2021-08-29 12:56:15,"{'id': 24833104, 'body': ""Hi Nicole! We're so happy to hear that Khan Kids is helping your son. That's wonderful! "", 'modified': '2021-08-31T17:50:40Z'}","I just started homeschooling our son, he is 7 yrs old and autistic. This app is helping me so much so far and I greatly appreciate it!! Keep up the great work and thank you so much!!",5,False,Thank you,NicoleMarie77
2021-07-07 20:40:31,"{'id': 23857769, 'body': ""We love to hear that children enjoy the books in the app's Library. Thanks for letting us know! "", 'modified': '2021-07-11T03:03:53Z'}","The only actually free educational app I have found. My twins love to play the games, and I love how often they are just in the library being read to. Absolutely amazing app.",5,False,Fantastic App,Madlib1999
2020-08-05 19:59:24,,"My toddler and 7 year old really enjoy this app, it has helped with there vocabulary and has many activities based on their age. Highly recommend this app. Perfect for children very educational",5,False,Wonderful App,grownbeauty
2020-11-03 19:33:13,"{'id': 18999204, 'body': 'Thank you for the review. You might be interested in our Spanish printables: https://khankids.zendesk.com/hc/en-us/articles/360042339851-Spanish-Actividades-Imprimibles-Para-Padres-y-Maestros. We are working on adding more Spanish content to our programming soon.  ', 'modified': '2020-11-09T18:53:26Z'}","It is a great app and free, honestly when I knew about it I didn’t expect much because usually free apps are not the best, but this really surprise me and my kids love it, the content is great. The only fault I see is that is only in English and I would like it to be also in Spanish.",4,False,Great app,Nacho Silva
2020-05-17 05:24:11,,"My child is 2 and he loves this app.  He has learned so much through this app, he can now count all the way to 30, is able to identify numbers from 1-10 and knows all his alphabets.",5,False,Great App for learning,Gaby157883
